2019-05-13 21:48:37,152:INFO: Loading the datasets...
2019-05-13 21:48:42,530:INFO: Epoch 1/8
2019-05-13 21:48:42,530:INFO: Pre-training with MSE loss
2019-05-13 21:52:35,874:INFO: Epoch no: 1 | Epoch progress(%): 20.74 | Avg train loss: 59.8747 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 659
2019-05-13 21:52:38,263:INFO: Epoch no: 1 | Epoch progress(%): 20.96 | Avg train loss: 59.6487 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 610
2019-05-13 21:52:40,558:INFO: Epoch no: 1 | Epoch progress(%): 21.18 | Avg train loss: 59.2127 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 596
2019-05-13 21:52:42,985:INFO: Epoch no: 1 | Epoch progress(%): 21.39 | Avg train loss: 61.1964 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 622
2019-05-13 21:52:45,321:INFO: Epoch no: 1 | Epoch progress(%): 21.61 | Avg train loss: 63.9376 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 615
2019-05-13 21:52:47,726:INFO: Epoch no: 1 | Epoch progress(%): 21.83 | Avg train loss: 59.8063 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 644
2019-05-13 21:52:50,137:INFO: Epoch no: 1 | Epoch progress(%): 22.04 | Avg train loss: 60.1384 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 603
2019-05-13 21:52:52,471:INFO: Epoch no: 1 | Epoch progress(%): 22.26 | Avg train loss: 60.6403 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 581
2019-05-13 21:52:54,857:INFO: Epoch no: 1 | Epoch progress(%): 22.47 | Avg train loss: 58.7372 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 614
2019-05-13 21:52:57,266:INFO: Epoch no: 1 | Epoch progress(%): 22.69 | Avg train loss: 62.2655 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 596
2019-05-13 21:52:59,605:INFO: Epoch no: 1 | Epoch progress(%): 22.91 | Avg train loss: 59.4488 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 619
2019-05-13 21:53:01,964:INFO: Epoch no: 1 | Epoch progress(%): 23.12 | Avg train loss: 63.0606 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 597
2019-05-13 21:53:04,343:INFO: Epoch no: 1 | Epoch progress(%): 23.34 | Avg train loss: 60.3424 | Acc: 0.0000 0.0000 | Validation loss prev epoch inf | ETA(s): 600
